policy_id,customer_id,policy_type,add_on_cover,vehicle_model,vehicle_make,vehicle_type,fuel_type,vehicle_year,idv,premium_amount
2038,1660,Third Party,No Add-on,Magnite,Nissan,Compact SUV,Electric,2025,1240996,40094
2039,457,Own Damage,Consumables Cover,Astor,MG,SUV,Diesel,2016,1072092,18219
2040,5,Comprehensive,Zero Depreciation,XUV700,Mahindra,SUV,Diesel,2015,673507,18539
2041,444,Comprehensive,Roadside Assistance,Kiger,Renault,Compact SUV,Petrol,2020,1693577,28575
2042,2748,Own Damage,Consumables Cover,Sonet,Kia,Compact SUV,Diesel,2019,1908042,57633
2043,109,Third Party,Roadside Assistance,XUV700,Mahindra,SUV,Electric,2019,1309256,43076
2044,622,Comprehensive,Roadside Assistance,Venue,Hyundai,Compact SUV,CNG,2017,1268516,45788
2045,770,Third Party,Consumables Cover,Swift,Maruti Suzuki,Hatchback,Electric,2018,1659705,13532
2046,749,Own Damage,Roadside Assistance,Sonet,Kia,Compact SUV,Diesel,2015,1913834,42001
2047,241,Comprehensive,No Add-on,Innova,Toyota,MUV,Hybrid,2017,1997380,11294
2048,1450,Third Party,Return to Invoice,Seltos,Kia,Compact SUV,Diesel,2025,1024041,14736
2049,507,Own Damage,Engine Protect,Swift,Maruti Suzuki,Hatchback,Petrol,2020,1944489,25669
2050,290,Own Damage,Roadside Assistance,Baleno,Maruti Suzuki,Hatchback,Petrol,2022,508001,19928
2051,2385,Own Damage,No Add-on,Innova,Toyota,MUV,Electric,2024,1882782,37016
2052,1552,Own Damage,Roadside Assistance,Slavia,Skoda,Sedan,Petrol,2020,206068,12156
2053,2342,Own Damage,Return to Invoice,Seltos,Kia,Compact SUV,Petrol,2015,696045,46397
2054,2285,Comprehensive,Zero Depreciation,Seltos,Kia,Compact SUV,Hybrid,2018,1801437,40525
2055,18,Own Damage,Roadside Assistance,Safari,Tata,Compact SUV,Petrol,2023,144250,9271
2056,577,Third Party,Consumables Cover,Scorpio,Mahindra,SUV,Petrol,2023,276571,43424
2057,117,Third Party,Return to Invoice,Punch,Tata,Compact SUV,CNG,2024,1482754,6874
2058,2572,Own Damage,No Add-on,Slavia,Skoda,Sedan,Diesel,2025,1301707,29628
2059,2539,Third Party,Consumables Cover,Fortuner,Toyota,MUV,Petrol,2022,1044675,46404
2060,1636,Comprehensive,No Add-on,Creta,Hyundai,Compact SUV,Electric,2024,767341,20340
2061,146,Comprehensive,Return to Invoice,Scorpio,Mahindra,SUV,CNG,2014,896883,37697
2062,2745,Third Party,Engine Protect,WagonR,Maruti Suzuki,Hatchback,Hybrid,2017,1007184,26950
2063,1136,Own Damage,Return to Invoice,Fortuner,Toyota,MUV,CNG,2020,524501,46265
2064,2686,Comprehensive,Roadside Assistance,Sonet,Kia,Compact SUV,CNG,2023,1069087,25277
2065,956,Comprehensive,Consumables Cover,WagonR,Maruti Suzuki,Hatchback,Electric,2014,155637,54873
2066,756,Third Party,Engine Protect,Amaze,Honda,Sedan,Petrol,2019,1263796,48689
2067,2732,Third Party,No Add-on,Harrier,Tata,Compact SUV,Hybrid,2019,777952,14041
2068,424,Own Damage,Return to Invoice,Kushaq,Skoda,Sedan,Diesel,2024,1700669,24086
2069,1609,Third Party,Engine Protect,WagonR,Maruti Suzuki,Hatchback,CNG,2016,960785,49712
2070,2750,Third Party,Roadside Assistance,Seltos,Kia,Compact SUV,Petrol,2017,324201,9563
2071,1965,Comprehensive,Consumables Cover,Nexon,Tata,Compact SUV,Diesel,2020,477364,56688
2072,675,Third Party,Roadside Assistance,Baleno,Maruti Suzuki,Hatchback,Diesel,2017,293902,52121
2073,968,Own Damage,Return to Invoice,Magnite,Nissan,Compact SUV,Petrol,2023,948441,54076
2074,2913,Third Party,Engine Protect,Creta,Hyundai,Compact SUV,CNG,2017,1805631,27035
2075,49,Own Damage,Return to Invoice,Innova,Toyota,MUV,Petrol,2017,1953897,20605
2076,721,Own Damage,Zero Depreciation,Venue,Hyundai,Compact SUV,Diesel,2022,1791679,45100
2077,2322,Third Party,Consumables Cover,Harrier,Tata,Compact SUV,Hybrid,2020,999810,17660
2078,2633,Comprehensive,Return to Invoice,Nexon,Tata,Compact SUV,Diesel,2019,879823,58995
2079,1158,Comprehensive,Roadside Assistance,Harrier,Tata,Compact SUV,Petrol,2016,1301235,19776
2080,2651,Third Party,Return to Invoice,Safari,Tata,Compact SUV,Petrol,2016,151456,8605
2081,170,Comprehensive,Zero Depreciation,Slavia,Skoda,Sedan,Hybrid,2017,489452,24286
2082,53,Own Damage,No Add-on,Baleno,Maruti Suzuki,Hatchback,CNG,2014,593085,34495
2083,290,Comprehensive,No Add-on,Magnite,Nissan,Compact SUV,Electric,2014,510657,17151
2084,856,Own Damage,Zero Depreciation,Magnite,Nissan,Compact SUV,Electric,2014,969155,56439
2085,845,Comprehensive,Zero Depreciation,Safari,Tata,Compact SUV,CNG,2016,180426,19744
2086,1624,Own Damage,Engine Protect,Slavia,Skoda,Sedan,CNG,2014,902711,47361
2087,715,Third Party,Zero Depreciation,Kushaq,Skoda,Sedan,Electric,2025,1624727,14692
2088,606,Third Party,Engine Protect,Creta,Hyundai,Compact SUV,Petrol,2023,1579321,11931
2089,2882,Comprehensive,Engine Protect,Sonet,Kia,Compact SUV,Diesel,2018,786756,25815
2090,2114,Comprehensive,Roadside Assistance,Baleno,Maruti Suzuki,Hatchback,CNG,2020,586413,19335
2091,721,Own Damage,Zero Depreciation,Swift,Maruti Suzuki,Hatchback,Electric,2019,1360519,44196
2092,1527,Comprehensive,No Add-on,Scorpio,Mahindra,SUV,CNG,2020,381564,44450
2093,1535,Own Damage,No Add-on,Venue,Hyundai,Compact SUV,Hybrid,2024,1238589,12891
2094,234,Third Party,No Add-on,Creta,Hyundai,Compact SUV,Petrol,2024,1821035,56322
2095,1557,Third Party,Roadside Assistance,WagonR,Maruti Suzuki,Hatchback,Hybrid,2023,1133690,33761
2096,542,Own Damage,Zero Depreciation,i20,Hyundai,Compact SUV,CNG,2023,366444,53787
2097,1575,Own Damage,Consumables Cover,i20,Hyundai,Compact SUV,Petrol,2020,583095,35235
2098,1158,Third Party,Engine Protect,XUV700,Mahindra,SUV,Hybrid,2020,1586789,12213
2099,611,Own Damage,Zero Depreciation,Kushaq,Skoda,Sedan,Diesel,2022,170253,29154
2100,881,Own Damage,Engine Protect,Punch,Tata,Compact SUV,Electric,2014,198493,46618
2101,1089,Third Party,Engine Protect,Amaze,Honda,Sedan,Hybrid,2020,1544505,38276
2102,1181,Comprehensive,Zero Depreciation,Fortuner,Toyota,MUV,Electric,2023,1558323,41332
2103,2070,Third Party,Zero Depreciation,Punch,Tata,Compact SUV,CNG,2018,352032,38967
2104,1497,Third Party,Roadside Assistance,City,Honda,Sedan,Petrol,2018,1725430,24056
2105,1135,Comprehensive,Return to Invoice,Amaze,Honda,Sedan,CNG,2021,632133,18451
2106,2475,Own Damage,Engine Protect,Venue,Hyundai,Compact SUV,Hybrid,2017,254516,50829
2107,2461,Comprehensive,Zero Depreciation,WagonR,Maruti Suzuki,Hatchback,Hybrid,2015,1617078,10823
2108,2830,Third Party,No Add-on,i20,Hyundai,Compact SUV,Diesel,2025,1206951,28171
2109,460,Comprehensive,Return to Invoice,Astor,MG,SUV,CNG,2018,1962130,55924
2110,2951,Comprehensive,Consumables Cover,Kushaq,Skoda,Sedan,CNG,2015,1489973,57404
2111,378,Comprehensive,Consumables Cover,Kushaq,Skoda,Sedan,Electric,2021,1024039,10495
2112,1030,Third Party,No Add-on,XUV700,Mahindra,SUV,Electric,2021,1658453,43277
2113,2734,Comprehensive,Roadside Assistance,Slavia,Skoda,Sedan,Petrol,2017,990465,54993
2114,2916,Own Damage,Roadside Assistance,Nexon,Tata,Compact SUV,Petrol,2015,1212911,41319
2115,1111,Comprehensive,Roadside Assistance,Nexon,Tata,Compact SUV,CNG,2020,1805804,28723
2116,789,Comprehensive,No Add-on,Scorpio,Mahindra,SUV,Petrol,2019,453469,25016
2117,1855,Third Party,Return to Invoice,Harrier,Tata,Compact SUV,Hybrid,2020,1721212,44963
2118,2830,Third Party,Consumables Cover,Kushaq,Skoda,Sedan,Hybrid,2019,632177,44802
2119,49,Third Party,Roadside Assistance,Astor,MG,SUV,Electric,2015,484249,38411
2120,1372,Third Party,Zero Depreciation,Punch,Tata,Compact SUV,Hybrid,2017,617308,56390
2121,1827,Comprehensive,No Add-on,Swift,Maruti Suzuki,Hatchback,Petrol,2019,1692522,43040
2122,1687,Third Party,Zero Depreciation,Creta,Hyundai,Compact SUV,Petrol,2017,790795,9378
2123,1649,Own Damage,Engine Protect,XUV700,Mahindra,SUV,Hybrid,2024,1089360,57559
2124,488,Own Damage,Engine Protect,Seltos,Kia,Compact SUV,Petrol,2023,1187278,56744
2125,602,Comprehensive,Zero Depreciation,i20,Hyundai,Compact SUV,Hybrid,2021,574819,46111
2126,690,Own Damage,Consumables Cover,Amaze,Honda,Sedan,Petrol,2015,1894430,49573
2127,1626,Third Party,Consumables Cover,Safari,Tata,Compact SUV,Hybrid,2019,676136,8104
2128,1341,Third Party,Consumables Cover,City,Honda,Sedan,CNG,2024,1173601,19364
2129,139,Own Damage,Zero Depreciation,Scorpio,Mahindra,SUV,Hybrid,2017,486911,9447
2130,1494,Third Party,Zero Depreciation,i20,Hyundai,Compact SUV,Petrol,2016,391718,32107
2131,1984,Third Party,No Add-on,Astor,MG,SUV,Petrol,2025,1979532,18335
2132,2531,Own Damage,Zero Depreciation,Creta,Hyundai,Compact SUV,Hybrid,2021,1008191,15931
2133,1962,Own Damage,Return to Invoice,Venue,Hyundai,Compact SUV,Petrol,2025,1210890,23999
2134,1799,Own Damage,Engine Protect,Safari,Tata,Compact SUV,Hybrid,2025,742419,57454
2135,2906,Comprehensive,Roadside Assistance,i20,Hyundai,Compact SUV,Electric,2019,943218,42213
2136,720,Own Damage,Roadside Assistance,Kushaq,Skoda,Sedan,Petrol,2017,580362,27951
2137,2420,Own Damage,Consumables Cover,Nexon,Tata,Compact SUV,Diesel,2025,923301,40240
2138,2144,Third Party,Roadside Assistance,Slavia,Skoda,Sedan,Diesel,2020,1553954,6487
2139,648,Comprehensive,Return to Invoice,Venue,Hyundai,Compact SUV,Petrol,2025,1139437,36680
2140,2185,Own Damage,Roadside Assistance,Sonet,Kia,Compact SUV,Hybrid,2024,691498,28133
2141,2690,Comprehensive,Consumables Cover,Harrier,Tata,Compact SUV,Petrol,2024,211620,11794
2142,1400,Own Damage,Consumables Cover,WagonR,Maruti Suzuki,Hatchback,Electric,2016,1280324,24635
2143,2785,Own Damage,Zero Depreciation,Venue,Hyundai,Compact SUV,Hybrid,2016,759790,44308
2144,1842,Own Damage,No Add-on,Venue,Hyundai,Compact SUV,Hybrid,2020,1552471,57617
2145,399,Own Damage,Return to Invoice,Fortuner,Toyota,MUV,Diesel,2018,243568,5242
2146,2017,Comprehensive,Consumables Cover,WagonR,Maruti Suzuki,Hatchback,Petrol,2020,1100736,58807
2147,253,Own Damage,Zero Depreciation,Amaze,Honda,Sedan,CNG,2016,123298,19560
2148,267,Own Damage,Zero Depreciation,Punch,Tata,Compact SUV,CNG,2023,1726213,20288
2149,2302,Own Damage,Return to Invoice,Magnite,Nissan,Compact SUV,CNG,2015,259910,30033
2150,1549,Comprehensive,Consumables Cover,i20,Hyundai,Compact SUV,Petrol,2016,237511,16090
2151,19,Own Damage,Roadside Assistance,Kushaq,Skoda,Sedan,Hybrid,2025,1833382,28936
2152,773,Own Damage,Return to Invoice,Punch,Tata,Compact SUV,Hybrid,2019,418313,10121
2153,2693,Comprehensive,Return to Invoice,XUV700,Mahindra,SUV,Petrol,2023,1188700,39054
2154,2490,Third Party,No Add-on,Astor,MG,SUV,Hybrid,2023,947631,29025
2155,1910,Own Damage,Roadside Assistance,Swift,Maruti Suzuki,Hatchback,CNG,2014,1743148,17243
2156,1645,Own Damage,Return to Invoice,Seltos,Kia,Compact SUV,Electric,2019,1786236,39686
2157,132,Third Party,Consumables Cover,City,Honda,Sedan,Diesel,2020,1836917,45139
2158,1881,Third Party,Zero Depreciation,Fortuner,Toyota,MUV,Hybrid,2018,1705657,54930
2159,1916,Own Damage,Consumables Cover,Venue,Hyundai,Compact SUV,Petrol,2025,1170751,58630
2160,1155,Third Party,No Add-on,Nexon,Tata,Compact SUV,Petrol,2020,836948,11473
2161,825,Own Damage,Engine Protect,Nexon,Tata,Compact SUV,Electric,2020,1258560,35387
2162,2914,Own Damage,No Add-on,i20,Hyundai,Compact SUV,Electric,2017,871778,42821
2163,261,Comprehensive,Engine Protect,Fortuner,Toyota,MUV,Electric,2024,1945902,4389
2164,2642,Comprehensive,Consumables Cover,Astor,MG,SUV,Diesel,2021,627703,49997
2165,961,Comprehensive,Engine Protect,Safari,Tata,Compact SUV,Hybrid,2021,1242603,44509
2166,2290,Own Damage,Return to Invoice,Safari,Tata,Compact SUV,Diesel,2017,883734,40647
2167,2495,Third Party,Engine Protect,Swift,Maruti Suzuki,Hatchback,Petrol,2017,1740540,57509
2168,1040,Own Damage,Consumables Cover,Astor,MG,SUV,Petrol,2016,482409,52737
2169,1996,Own Damage,Roadside Assistance,Venue,Hyundai,Compact SUV,Hybrid,2025,474256,11466
2170,399,Own Damage,Zero Depreciation,Kushaq,Skoda,Sedan,Electric,2016,1580212,30920
2171,280,Third Party,Return to Invoice,Safari,Tata,Compact SUV,Hybrid,2016,466663,18043
2172,1365,Third Party,No Add-on,Seltos,Kia,Compact SUV,Electric,2025,797406,3580
2173,2210,Third Party,Return to Invoice,WagonR,Maruti Suzuki,Hatchback,Petrol,2021,1007035,13531
2174,1015,Third Party,No Add-on,Harrier,Tata,Compact SUV,Petrol,2022,1244344,52086
2175,1000,Third Party,Consumables Cover,XUV700,Mahindra,SUV,Petrol,2019,579727,26443
2176,164,Third Party,Roadside Assistance,Nexon,Tata,Compact SUV,Electric,2021,1297531,5590
2177,1827,Third Party,Engine Protect,Innova,Toyota,MUV,Petrol,2015,473240,56073
2178,6,Comprehensive,No Add-on,Scorpio,Mahindra,SUV,Hybrid,2021,89311,3375
2179,1376,Comprehensive,Zero Depreciation,Kushaq,Skoda,Sedan,CNG,2022,957609,52818
2180,258,Comprehensive,Engine Protect,Kushaq,Skoda,Sedan,Diesel,2015,318542,21318
2181,2216,Third Party,Zero Depreciation,Slavia,Skoda,Sedan,CNG,2017,1546581,32873
2182,529,Comprehensive,Return to Invoice,Swift,Maruti Suzuki,Hatchback,Electric,2016,742515,6521
2183,1669,Comprehensive,Zero Depreciation,Swift,Maruti Suzuki,Hatchback,Diesel,2020,1091547,51901
2184,2127,Own Damage,No Add-on,Slavia,Skoda,Sedan,Diesel,2019,627354,17961
2185,336,Comprehensive,No Add-on,XUV700,Mahindra,SUV,Petrol,2023,683274,14911
2186,522,Third Party,No Add-on,Creta,Hyundai,Compact SUV,CNG,2022,151141,3530
2187,1489,Own Damage,Engine Protect,Harrier,Tata,Compact SUV,Petrol,2017,640819,18155
2188,2767,Own Damage,Engine Protect,Sonet,Kia,Compact SUV,Petrol,2015,1718522,59305
2189,1377,Comprehensive,Zero Depreciation,Amaze,Honda,Sedan,CNG,2022,1785398,14808
2190,931,Third Party,Return to Invoice,Amaze,Honda,Sedan,Petrol,2024,521428,39729
2191,1317,Own Damage,Roadside Assistance,Amaze,Honda,Sedan,Electric,2021,1083517,58716
2192,2098,Comprehensive,Return to Invoice,Seltos,Kia,Compact SUV,Hybrid,2016,683243,25431
2193,2420,Own Damage,Zero Depreciation,Venue,Hyundai,Compact SUV,Petrol,2022,111376,7940
2194,2941,Own Damage,No Add-on,Harrier,Tata,Compact SUV,Petrol,2017,768294,15164
2195,1647,Comprehensive,Consumables Cover,Punch,Tata,Compact SUV,Diesel,2022,842242,4740
2196,1037,Own Damage,Roadside Assistance,Innova,Toyota,MUV,CNG,2016,127834,27791
2197,170,Third Party,No Add-on,Sonet,Kia,Compact SUV,CNG,2015,1030115,41670
2198,1621,Comprehensive,Roadside Assistance,Baleno,Maruti Suzuki,Hatchback,CNG,2017,1747786,32479
2199,2009,Comprehensive,Roadside Assistance,Punch,Tata,Compact SUV,CNG,2019,1357693,38326
2200,137,Own Damage,Engine Protect,Safari,Tata,Compact SUV,Hybrid,2021,1660134,59726
2201,987,Third Party,Return to Invoice,WagonR,Maruti Suzuki,Hatchback,CNG,2016,1504284,19238
2202,1968,Comprehensive,Roadside Assistance,Venue,Hyundai,Compact SUV,CNG,2019,1946353,39327
2203,1846,Own Damage,Roadside Assistance,Innova,Toyota,MUV,Hybrid,2017,820135,27918
2204,2469,Own Damage,Return to Invoice,Magnite,Nissan,Compact SUV,CNG,2020,1757880,31114
2205,1168,Own Damage,Consumables Cover,Nexon,Tata,Compact SUV,Electric,2021,157349,50117
2206,921,Third Party,Engine Protect,Seltos,Kia,Compact SUV,Hybrid,2017,755459,17650
2207,2745,Own Damage,No Add-on,WagonR,Maruti Suzuki,Hatchback,Electric,2025,916112,32590
2208,104,Own Damage,Consumables Cover,Innova,Toyota,MUV,CNG,2018,1275547,16731
2209,1709,Comprehensive,Roadside Assistance,Fortuner,Toyota,MUV,CNG,2024,1139471,39291
2210,1769,Comprehensive,Return to Invoice,Punch,Tata,Compact SUV,Electric,2016,1455438,32617
2211,58,Third Party,Roadside Assistance,XUV700,Mahindra,SUV,Petrol,2016,280026,24482
2212,2288,Own Damage,Engine Protect,Seltos,Kia,Compact SUV,CNG,2014,652117,32440
2213,2207,Comprehensive,Return to Invoice,Kushaq,Skoda,Sedan,Petrol,2023,1195883,36794
2214,2986,Third Party,Roadside Assistance,City,Honda,Sedan,Petrol,2016,1993389,12634
2215,174,Comprehensive,No Add-on,City,Honda,Sedan,Petrol,2016,1511429,19768
2216,797,Third Party,No Add-on,Creta,Hyundai,Compact SUV,Petrol,2014,1370138,11117
2217,1522,Third Party,Return to Invoice,Sonet,Kia,Compact SUV,Electric,2019,1379517,58778
2218,2223,Own Damage,Roadside Assistance,i20,Hyundai,Compact SUV,Petrol,2019,1716266,53107
2219,779,Third Party,Engine Protect,Amaze,Honda,Sedan,Diesel,2021,1723391,4194
2220,357,Comprehensive,Roadside Assistance,Scorpio,Mahindra,SUV,Electric,2020,294640,4430
2221,1780,Comprehensive,Zero Depreciation,Seltos,Kia,Compact SUV,CNG,2020,1168487,30977
2222,492,Comprehensive,Roadside Assistance,Amaze,Honda,Sedan,CNG,2022,1589395,55140
2223,2431,Comprehensive,Return to Invoice,Fortuner,Toyota,MUV,Petrol,2021,249207,4775
2224,2831,Third Party,Consumables Cover,Safari,Tata,Compact SUV,Petrol,2022,1967116,41200
2225,470,Comprehensive,Roadside Assistance,Sonet,Kia,Compact SUV,Diesel,2022,942919,10900
2226,2452,Comprehensive,Engine Protect,Seltos,Kia,Compact SUV,CNG,2018,1067118,26570
2227,1285,Own Damage,Consumables Cover,Swift,Maruti Suzuki,Hatchback,Hybrid,2018,724974,33180
2228,2141,Comprehensive,Engine Protect,Nexon,Tata,Compact SUV,Electric,2023,179232,17526
2229,2439,Own Damage,Engine Protect,Magnite,Nissan,Compact SUV,Diesel,2022,893191,4534
2230,1652,Third Party,Engine Protect,City,Honda,Sedan,Petrol,2025,641798,22302
2231,125,Comprehensive,Zero Depreciation,Punch,Tata,Compact SUV,Petrol,2019,1137191,5501
2232,2485,Third Party,Roadside Assistance,Sonet,Kia,Compact SUV,CNG,2023,765819,7321
2233,913,Comprehensive,Consumables Cover,Fortuner,Toyota,MUV,Petrol,2016,1444600,35291
2234,1185,Third Party,Consumables Cover,Kiger,Renault,Compact SUV,CNG,2021,1433147,22018
2235,1911,Third Party,Roadside Assistance,i20,Hyundai,Compact SUV,CNG,2025,199684,22185
2236,1360,Third Party,Engine Protect,Baleno,Maruti Suzuki,Hatchback,Petrol,2015,1996966,41388
2237,298,Own Damage,Consumables Cover,Kiger,Renault,Compact SUV,Hybrid,2016,1301166,23579
2238,705,Comprehensive,Zero Depreciation,Magnite,Nissan,Compact SUV,Petrol,2016,1283523,49987
2239,2074,Third Party,Zero Depreciation,Harrier,Tata,Compact SUV,CNG,2022,859733,24382
2240,761,Own Damage,Zero Depreciation,Baleno,Maruti Suzuki,Hatchback,Hybrid,2022,1345749,7603
2241,1428,Third Party,Zero Depreciation,Harrier,Tata,Compact SUV,CNG,2019,1543878,56609
2242,664,Comprehensive,Consumables Cover,Harrier,Tata,Compact SUV,CNG,2014,980307,6238
2243,1018,Own Damage,Consumables Cover,City,Honda,Sedan,CNG,2017,634932,17945
2244,1734,Third Party,Engine Protect,Swift,Maruti Suzuki,Hatchback,CNG,2022,1901148,59229
2245,273,Third Party,Consumables Cover,Slavia,Skoda,Sedan,Hybrid,2014,895844,23933
2246,886,Own Damage,Zero Depreciation,Safari,Tata,Compact SUV,Diesel,2025,765291,21216
2247,2586,Own Damage,No Add-on,Harrier,Tata,Compact SUV,Diesel,2018,1920205,39447
2248,2778,Own Damage,Return to Invoice,Fortuner,Toyota,MUV,Hybrid,2018,1910233,40007
2249,475,Comprehensive,Roadside Assistance,Innova,Toyota,MUV,Hybrid,2022,1911107,43397
2250,2701,Third Party,Roadside Assistance,Slavia,Skoda,Sedan,Petrol,2018,972641,53508
2251,439,Comprehensive,Consumables Cover,Fortuner,Toyota,MUV,CNG,2015,1496277,37435
2252,548,Own Damage,Consumables Cover,Fortuner,Toyota,MUV,CNG,2021,1063145,20199
2253,765,Third Party,No Add-on,Seltos,Kia,Compact SUV,Diesel,2015,1898807,37204
2254,520,Own Damage,Zero Depreciation,Safari,Tata,Compact SUV,Hybrid,2023,865141,13462
2255,1610,Own Damage,Return to Invoice,XUV700,Mahindra,SUV,Petrol,2014,554886,53078
2256,1500,Third Party,No Add-on,Punch,Tata,Compact SUV,CNG,2015,296104,25649
2257,1601,Comprehensive,Roadside Assistance,Kiger,Renault,Compact SUV,CNG,2017,850946,19504
2258,1343,Own Damage,Zero Depreciation,Kiger,Renault,Compact SUV,CNG,2018,1100601,17593
2259,1084,Third Party,Zero Depreciation,Baleno,Maruti Suzuki,Hatchback,CNG,2022,743477,32838
2260,1173,Third Party,Return to Invoice,Sonet,Kia,Compact SUV,CNG,2023,1474307,25335
2261,414,Own Damage,Return to Invoice,Harrier,Tata,Compact SUV,CNG,2025,104263,20020
2262,2743,Third Party,Return to Invoice,Venue,Hyundai,Compact SUV,Hybrid,2020,1924204,23652
2263,2734,Comprehensive,Zero Depreciation,Seltos,Kia,Compact SUV,Petrol,2019,1671743,4022
2264,726,Comprehensive,Zero Depreciation,Nexon,Tata,Compact SUV,Petrol,2018,657611,7528
2265,2067,Own Damage,Return to Invoice,Kushaq,Skoda,Sedan,Hybrid,2020,125263,23835
2266,1648,Third Party,Zero Depreciation,Scorpio,Mahindra,SUV,Petrol,2024,455656,45872
2267,2437,Third Party,Return to Invoice,Sonet,Kia,Compact SUV,Electric,2024,967045,38595
2268,85,Third Party,Zero Depreciation,Harrier,Tata,Compact SUV,CNG,2021,1283431,28049
2269,382,Own Damage,Zero Depreciation,Sonet,Kia,Compact SUV,Electric,2015,1516938,32465
2270,1702,Comprehensive,No Add-on,Astor,MG,SUV,Petrol,2017,1667641,30356
2271,1977,Comprehensive,Return to Invoice,Slavia,Skoda,Sedan,Petrol,2014,428851,17541
2272,2479,Comprehensive,Roadside Assistance,i20,Hyundai,Compact SUV,Electric,2015,424424,49562
2273,1070,Third Party,Engine Protect,Creta,Hyundai,Compact SUV,CNG,2023,1334436,3173
